"MajorFolder","Path","LastUpdated","Commit","Author","Subject"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cpu/repack.h","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cpu/simd-gemm.h","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cpu/simd-mappings.h","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cpu/spacemit/ime.cpp","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cpu/spacemit/ime.h","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cpu/spacemit/ime1_kernels.cpp","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cpu/spacemit/ime2_kernels.cpp","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cpu/spacemit/ime_env.cpp","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cpu/spacemit/ime_env.h","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cpu/spacemit/ime_kernels.h","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cpu/spacemit/repack.cpp","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cpu/spacemit/repack.h","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cpu/spacemit/rvv_kernels.cpp","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cpu/spacemit/rvv_kernels.h","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cpu/spacemit/spine_barrier.h","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cpu/spacemit/spine_mem_pool.cpp","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cpu/spacemit/spine_mem_pool.h","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cpu/spacemit/spine_tcm.h","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cpu/traits.cpp","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cpu/traits.h","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cpu/unary-ops.cpp","2026-05-25T07:38:54+08:00","d0f85c9","Gean Dhylan E. Mapesos","Clean llama.cpp vendor whitespace"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cpu/unary-ops.h","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cpu/vec.cpp","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cpu/vec.h","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/CMakeLists.txt","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/acc.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/acc.cuh","2026-05-23T17:43:15+08:00","af33d7f","Gean Dhylan E. Mapesos","Initial commit"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/add-id.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/add-id.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/allreduce.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/allreduce.cuh","2026-05-25T07:38:54+08:00","d0f85c9","Gean Dhylan E. Mapesos","Clean llama.cpp vendor whitespace"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/arange.cu","2026-05-23T17:43:15+08:00","af33d7f","Gean Dhylan E. Mapesos","Initial commit"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/arange.cuh","2026-05-23T17:43:15+08:00","af33d7f","Gean Dhylan E. Mapesos","Initial commit"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/argmax.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/argmax.cuh","2026-05-23T17:43:15+08:00","af33d7f","Gean Dhylan E. Mapesos","Initial commit"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/argsort.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/argsort.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/binbcast.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/binbcast.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/clamp.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/clamp.cuh","2026-05-23T17:43:15+08:00","af33d7f","Gean Dhylan E. Mapesos","Initial commit"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/common.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/concat.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/concat.cuh","2026-05-23T17:43:15+08:00","af33d7f","Gean Dhylan E. Mapesos","Initial commit"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/conv-transpose-1d.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/conv-transpose-1d.cuh","2026-05-23T17:43:15+08:00","af33d7f","Gean Dhylan E. Mapesos","Initial commit"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/conv2d-dw.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/conv2d-dw.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/conv2d-transpose.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/conv2d-transpose.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/conv2d.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/conv2d.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/convert.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/convert.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/count-equal.cu","2026-05-23T17:43:15+08:00","af33d7f","Gean Dhylan E. Mapesos","Initial commit"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/count-equal.cuh","2026-05-23T17:43:15+08:00","af33d7f","Gean Dhylan E. Mapesos","Initial commit"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/cp-async.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/cpy-utils.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/cpy.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/cpy.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/cross-entropy-loss.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/cross-entropy-loss.cuh","2026-05-23T17:43:15+08:00","af33d7f","Gean Dhylan E. Mapesos","Initial commit"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/cumsum.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/cumsum.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/dequantize.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/diag.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/diag.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/diagmask.cu","2026-05-23T17:43:15+08:00","af33d7f","Gean Dhylan E. Mapesos","Initial commit"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/diagmask.cuh","2026-05-23T17:43:15+08:00","af33d7f","Gean Dhylan E. Mapesos","Initial commit"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/fattn-common.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/fattn-mma-f16.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/fattn-tile.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/fattn-tile.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/fattn-vec.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/fattn-wmma-f16.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/fattn-wmma-f16.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/fattn.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/fattn.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/fill.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/fill.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/gated_delta_net.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/gated_delta_net.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/getrows.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/getrows.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/ggml-cuda.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/gla.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/gla.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/im2col.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/im2col.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/mean.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/mean.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/mma.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/mmf.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/mmf.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/mmid.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/mmid.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/mmq.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/mmq.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/mmvf.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/mmvf.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/mmvq.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/mmvq.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/norm.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/norm.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/opt-step-adamw.cu","2026-05-23T17:43:15+08:00","af33d7f","Gean Dhylan E. Mapesos","Initial commit"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/opt-step-adamw.cuh","2026-05-23T17:43:15+08:00","af33d7f","Gean Dhylan E. Mapesos","Initial commit"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/opt-step-sgd.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/opt-step-sgd.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/out-prod.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/out-prod.cuh","2026-05-23T17:43:15+08:00","af33d7f","Gean Dhylan E. Mapesos","Initial commit"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/pad.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/pad.cuh","2026-05-23T17:43:15+08:00","af33d7f","Gean Dhylan E. Mapesos","Initial commit"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/pad_reflect_1d.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/pad_reflect_1d.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/pool2d.cu","2026-05-23T17:43:15+08:00","af33d7f","Gean Dhylan E. Mapesos","Initial commit"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/pool2d.cuh","2026-05-23T17:43:15+08:00","af33d7f","Gean Dhylan E. Mapesos","Initial commit"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/quantize.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/quantize.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/reduce_rows.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/roll.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/roll.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/rope.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/rope.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/scale.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/scale.cuh","2026-05-23T17:43:15+08:00","af33d7f","Gean Dhylan E. Mapesos","Initial commit"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/set-rows.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/set-rows.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/set.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/set.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/snake.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/snake.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/softcap.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/softcap.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/softmax.cu","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
"android-app","android-app/app/src/main/cpp/llama.cpp/ggml/src/ggml-cuda/softmax.cuh","2026-05-25T07:37:00+08:00","af05997","Gean Dhylan E. Mapesos","Update llama.cpp vendor for mtmd"
